MW,LogP,TPSA,HBA,HBD,Rotatable_Bonds,Ring_Count,Aromatic_Rings,Fraction_CSP3,Heavy_Atom_Count,Chiral_Atoms,Formal_Charge,QED,BertzCT,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumSpiroAtoms,NumBridgeheadAtoms,NumAliphaticRings,NumSaturatedRings,NumHeteroAtoms,MolMR,SA_Score,Lipinski_Pass,Veber_Pass,Egan_Pass,Ghose_Pass,Muegge_Pass,RECRUITER_CODE,SMILES,PAINS_Hits,Brenk_Hits
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00565,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00566,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00567,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00568,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00569,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00570,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00571,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
275.34799999999996,2.6201,47.56,3,1,4,3,1,0.5625,20,1,0,0.9185493295282856,494.49539394598946,-1.71,13.281269762422207,5.732859086712495,2.738743049573185,0,0,2,2,4,76.24570000000004,,True,True,True,True,True,L00381,COc1ccc(cc1OC2CCCC2)[C@H]3CC(=O)NC3,None,None
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00572,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00573,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00574,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
307.218,-0.5621,155.70999999999998,6,3,4,2,1,0.16666666666666666,22,1,0,0.3820130667023042,712.671477180318,-3.3000000000000003,15.09578448298075,5.596201067918239,2.7484880048608185,0,0,1,1,10,69.07660000000001,,True,False,False,False,False,L00297,c1cc(c(c(c1)[N+](=O)[O-])C(=O)O)C(=O)N[C@H]2CC(=O)NC2=O,None,nitro_group; Oxygen-nitrogen_single_bond; phthalimide
289.203,-0.3941000000000003,126.69,6,1,2,3,1,0.16666666666666666,21,1,0,0.44832995792135005,740.5083537314476,-3.1,12.909822984268072,4.198552490639832,1.7057428362300586,0,0,2,1,9,65.1511,,True,True,True,True,True,L00298,c1cc2c(c(c1)[N+](=O)[O-])C(=O)N(C2=O)[C@H]3CC(=O)NC3=O,None,nitro_group; Oxygen-nitrogen_single_bond; phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00575,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
259.22099999999995,-0.7201,109.57,5,2,1,3,1,0.16666666666666666,19,1,0,0.5106065454905981,652.3746228995453,-2.7,11.39379199140016,3.6444186886277072,1.443507085749031,0,0,2,1,7,62.9091,,True,True,True,False,True,L00294,c1cc2c(c(c1)N)C(=O)N(C2=O)[C@H]3CC(=O)NC3=O,None,aniline; phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00576,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
232.23899999999998,-0.2396000000000002,75.27000000000001,3,2,3,2,1,0.25,17,1,0,0.7061822722890712,456.07836242750983,-2.17,11.319407152511545,4.77714057675928,2.9009674576420568,0,0,1,1,5,59.843400000000024,,True,True,True,False,True,L00302,c1ccc(cc1)CC(=O)N[C@H]2CC(=O)NC2=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00577,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
246.266,0.15049999999999997,75.27000000000001,3,2,4,2,1,0.3076923076923077,18,1,0,0.7425244096023913,470.38451760485765,-2.17,12.29121979644052,5.4421898532431054,3.162526312119113,0,0,1,1,5,64.46040000000004,,True,True,True,False,True,L00299,c1ccc(cc1)CCC(=O)N[C@H]2CC(=O)NC2=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00578,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
277.28000000000003,-0.21339999999999998,110.51999999999998,5,3,4,2,1,0.3076923076923077,20,1,0,0.6592742442643439,526.9227354999158,-2.4099999999999997,14.008764419260965,6.157409602318461,3.5464818779754936,0,0,1,1,7,69.20880000000001,,True,True,True,True,True,L00301,c1cc(ccc1CN)COC(=O)N[C@H]2CC(=O)NC2=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00579,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
241.247,-1.1202999999999985,96.53,5,3,3,2,0,0.7,17,2,0,0.5437944738646375,338.4427117278766,-1.6300000000000001,11.84377217961697,5.133193249468592,3.1621022398069294,0,0,2,2,7,57.06310000000002,,True,True,True,False,True,L00300,C1C[C@H](NC1)COC(=O)N[C@H]2CC(=O)NC2=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00580,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
255.274,-0.7301999999999988,96.53,5,3,3,2,0,0.7272727272727273,18,2,0,0.5777027481617862,352.197487923811,-1.6300000000000001,12.81730673024945,5.811255617204507,3.429019760467292,0,0,2,2,7,61.680100000000024,,True,True,True,False,True,L00305,C1C[C@@H](NC1)COC(=O)N[C@H]2CCC(=O)NC2=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00581,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
377.35300000000007,-0.19109999999999888,150.9,6,4,8,2,1,0.35294117647058826,27,1,0,0.4583566388057615,745.3988573496748,-3.4300000000000006,19.88897435234839,9.318138617957276,6.765778137220777,0,0,1,1,10,90.03390000000003,,True,False,False,True,False,L00303,c1cc(ccc1CNC(=O)CCC(=O)O)COC(=O)N[C@H]2CC(=O)NC2=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00582,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
283.328,0.03530000000000044,110.52000000000001,5,3,3,2,0,0.7692307692307693,20,1,0,0.6330934720425775,391.07750711629194,-1.63,14.772348740088205,6.693864511461339,4.192825911009307,0,0,2,2,7,70.58880000000002,,True,True,True,True,True,L00308,C1CC(=O)NC(=O)[C@H]1NC(=O)OCC2CCC(CC2)N,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00583,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00584,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00585,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
258.23299999999995,0.08779999999999993,83.55000000000001,4,1,1,3,1,0.23076923076923078,19,1,0,0.7233587999857974,587.8241612955018,-2.5,11.58254200146092,4.012157586949831,1.6402235447815359,0,0,2,1,6,63.113700000000016,,True,True,True,False,True,L00586,c1ccc2c(c1)C(=O)N(C2=O)[C@H]3CCC(=O)NC3=O,None,phthalimide
265.244,-0.057100000000000095,101.28999999999999,4,3,2,2,1,0.25,19,1,0,0.5148487224075436,559.1506318339563,-2.44,13.002608745284633,5.049061302259741,2.872466567392907,0,0,1,1,7,64.45030000000001,,True,True,True,False,True,L00462,c1cc(c(cc1N)F)C(=O)N[C@H]2CCC(=O)NC2=O,None,aniline; phthalimide
176.94100000000003,-2.0707000000000004,88.38000000000001,6,3,0,2,0,1.0,12,3,-1,0.3680776355782165,208.11512574993117,-0.17506493506493517,8.424400679669558,2.1937076856695237,1.0633478736834563,0,0,2,2,7,36.5134,,True,True,True,False,False,L00001,[B-]1(O[C@@H]2[C@H](CO[C@@]2(O1)C)O)(O)O,None,heavy_metal
176.94100000000003,-2.0707000000000004,88.38000000000001,6,3,0,2,0,1.0,12,3,-1,0.3680776355782165,208.11512574993117,-0.17506493506493517,8.424400679669558,2.1937076856695237,1.0633478736834563,0,0,2,2,7,36.5134,,True,True,True,False,False,L00491,[B-]1(O[C@@H]2[C@H](CO[C@@]2(O1)C)O)(O)O,None,heavy_metal
176.94100000000003,-2.0707000000000004,88.38000000000001,6,3,0,2,0,1.0,12,3,-1,0.3680776355782165,208.11512574993117,-0.17506493506493517,8.424400679669558,2.1937076856695237,1.0633478736834563,0,0,2,2,7,36.5134,,True,True,True,False,False,L00492,[B-]1(O[C@@H]2[C@H](CO[C@@]2(O1)C)O)(O)O,None,heavy_metal
249.26999999999998,0.4877999999999996,95.08000000000001,3,3,5,2,1,0.4166666666666667,18,1,0,0.6616195457883953,445.14250913689125,-2.11,12.34963134845644,5.482865645542789,2.96695563205396,0,0,1,0,6,63.722200000000015,,True,True,True,False,True,L00541,c1c(nc[nH]1)C[C@@H](C(=O)O)NC(=O)C2CC=CC2,None,isolated_alkene
249.26999999999998,0.4877999999999996,95.08000000000001,3,3,5,2,1,0.4166666666666667,18,1,0,0.6616195457883953,445.14250913689125,-2.11,12.34963134845644,5.482865645542789,2.96695563205396,0,0,1,0,6,63.722200000000015,,True,True,True,False,True,L00542,c1c(nc[nH]1)C[C@@H](C(=O)O)NC(=O)C2CC=CC2,None,isolated_alkene
249.26999999999998,0.4877999999999996,95.08000000000001,3,3,5,2,1,0.4166666666666667,18,1,0,0.6616195457883953,445.14250913689125,-2.11,12.34963134845644,5.482865645542789,2.96695563205396,0,0,1,0,6,63.722200000000015,,True,True,True,False,True,L00543,c1c(nc[nH]1)C[C@@H](C(=O)O)NC(=O)C2CC=CC2,None,isolated_alkene
249.26999999999998,0.4877999999999996,95.08000000000001,3,3,5,2,1,0.4166666666666667,18,1,0,0.6616195457883953,445.14250913689125,-2.11,12.34963134845644,5.482865645542789,2.96695563205396,0,0,1,0,6,63.722200000000015,,True,True,True,False,True,L00544,c1c(nc[nH]1)C[C@@H](C(=O)O)NC(=O)C2CC=CC2,None,isolated_alkene
176.94100000000003,-2.0707000000000004,88.38000000000001,6,3,0,2,0,1.0,12,3,-1,0.3680776355782165,208.11512574993117,-0.17506493506493517,8.424400679669558,2.1937076856695237,1.0633478736834563,0,0,2,2,7,36.5134,,True,True,True,False,False,L00493,[B-]1(O[C@@H]2[C@H](CO[C@@]2(O1)C)O)(O)O,None,heavy_metal
176.94100000000003,-2.0707000000000004,88.38000000000001,6,3,0,2,0,1.0,12,3,-1,0.3680776355782165,208.11512574993117,-0.17506493506493517,8.424400679669558,2.1937076856695237,1.0633478736834563,0,0,2,2,7,36.5134,,True,True,True,False,False,L00494,[B-]1(O[C@@H]2[C@H](CO[C@@]2(O1)C)O)(O)O,None,heavy_metal
176.94100000000003,-2.0707000000000004,88.38000000000001,6,3,0,2,0,1.0,12,3,-1,0.3680776355782165,208.11512574993117,-0.17506493506493517,8.424400679669558,2.1937076856695237,1.0633478736834563,0,0,2,2,7,36.5134,,True,True,True,False,False,L00495,[B-]1(O[C@@H]2[C@H](CO[C@@]2(O1)C)O)(O)O,None,heavy_metal
406.9350000000001,4.279520000000003,66.48,3,1,6,3,2,0.35,27,0,0,0.778051818537742,973.1872717435467,-2.0499999999999994,19.704437717066924,7.903825260298775,4.624913151389626,0,0,1,0,7,109.84250000000003,,True,True,True,True,True,L00005,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(c(c3)Cl)C,None,None
406.9350000000001,4.279520000000003,66.48,3,1,6,3,2,0.35,27,0,0,0.778051818537742,973.1872717435467,-2.0499999999999994,19.704437717066924,7.903825260298775,4.624913151389626,0,0,1,0,7,109.84250000000003,,True,True,True,True,True,L00601,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(c(c3)Cl)C,None,None
406.9350000000001,4.279520000000003,66.48,3,1,6,3,2,0.35,27,0,0,0.778051818537742,973.1872717435467,-2.0499999999999994,19.704437717066924,7.903825260298775,4.624913151389626,0,0,1,0,7,109.84250000000003,,True,True,True,True,True,L00602,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(c(c3)Cl)C,None,None
406.9350000000001,4.279520000000003,66.48,3,1,6,3,2,0.35,27,0,0,0.778051818537742,973.1872717435467,-2.0499999999999994,19.704437717066924,7.903825260298775,4.624913151389626,0,0,1,0,7,109.84250000000003,,True,True,True,True,True,L00603,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(c(c3)Cl)C,None,None
406.9350000000001,4.279520000000003,66.48,3,1,6,3,2,0.35,27,0,0,0.778051818537742,973.1872717435467,-2.0499999999999994,19.704437717066924,7.903825260298775,4.624913151389626,0,0,1,0,7,109.84250000000003,,True,True,True,True,True,L00604,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(c(c3)Cl)C,None,None
406.9350000000001,4.279520000000003,66.48,3,1,6,3,2,0.35,27,0,0,0.778051818537742,973.1872717435467,-2.0499999999999994,19.704437717066924,7.903825260298775,4.624913151389626,0,0,1,0,7,109.84250000000003,,True,True,True,True,True,L00605,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(c(c3)Cl)C,None,None
406.9350000000001,4.279520000000003,66.48,3,1,6,3,2,0.35,27,0,0,0.778051818537742,973.1872717435467,-2.0499999999999994,19.704437717066924,7.903825260298775,4.624913151389626,0,0,1,0,7,109.84250000000003,,True,True,True,True,True,L00606,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(c(c3)Cl)C,None,None
176.94100000000003,-2.0707000000000004,88.38000000000001,6,3,0,2,0,1.0,12,3,-1,0.3680776355782165,208.11512574993117,-0.17506493506493517,8.424400679669558,2.1937076856695237,1.0633478736834563,0,0,2,2,7,36.5134,,True,True,True,False,False,L00496,[B-]1(O[C@@H]2[C@H](CO[C@@]2(O1)C)O)(O)O,None,heavy_metal
406.9350000000001,4.279520000000003,66.48,3,1,6,3,2,0.35,27,0,0,0.778051818537742,973.1872717435467,-2.0499999999999994,19.704437717066924,7.903825260298775,4.624913151389626,0,0,1,0,7,109.84250000000003,,True,True,True,True,True,L00607,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(c(c3)Cl)C,None,None
406.9350000000001,4.279520000000003,66.48,3,1,6,3,2,0.35,27,0,0,0.778051818537742,973.1872717435467,-2.0499999999999994,19.704437717066924,7.903825260298775,4.624913151389626,0,0,1,0,7,109.84250000000003,,True,True,True,True,True,L00608,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(c(c3)Cl)C,None,None
328.4960000000001,6.548900000000006,37.3,1,1,14,0,0,0.4090909090909091,24,0,0,0.3670786920502773,462.3615868473694,-2.0899999999999994,21.910000000000004,18.95782400765184,19.91,0,0,0,0,2,105.08580000000008,,True,False,False,False,False,L00264,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O,None,isolated_alkene
328.4960000000001,6.548900000000006,37.3,1,1,14,0,0,0.4090909090909091,24,0,0,0.3670786920502773,462.3615868473694,-2.0899999999999994,21.910000000000004,18.95782400765184,19.91,0,0,0,0,2,105.08580000000008,,True,False,False,False,False,L00793,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O,None,isolated_alkene
180.20999999999995,2.7830000000000004,25.78,2,0,0,3,3,0.0,14,0,0,0.49697997034545144,547.2925174892929,-1.96,7.444412301848199,2.7710289600439837,0.9729204896447569,0,0,0,0,2,57.04400000000002,,True,True,True,False,False,L00013,c1cc2ccc3cccnc3c2nc1,None,Polycyclic_aromatic_hydrocarbon_3
180.20999999999995,2.7830000000000004,25.78,2,0,0,3,3,0.0,14,0,0,0.49697997034545144,547.2925174892929,-1.96,7.444412301848199,2.7710289600439837,0.9729204896447569,0,0,0,0,2,57.04400000000002,,True,True,True,False,False,L00663,c1cc2ccc3cccnc3c2nc1,None,Polycyclic_aromatic_hydrocarbon_3
180.20999999999995,2.7830000000000004,25.78,2,0,0,3,3,0.0,14,0,0,0.49697997034545144,547.2925174892929,-1.96,7.444412301848199,2.7710289600439837,0.9729204896447569,0,0,0,0,2,57.04400000000002,,True,True,True,False,False,L00664,c1cc2ccc3cccnc3c2nc1,None,Polycyclic_aromatic_hydrocarbon_3
180.20999999999995,2.7830000000000004,25.78,2,0,0,3,3,0.0,14,0,0,0.49697997034545144,547.2925174892929,-1.96,7.444412301848199,2.7710289600439837,0.9729204896447569,0,0,0,0,2,57.04400000000002,,True,True,True,False,False,L00665,c1cc2ccc3cccnc3c2nc1,None,Polycyclic_aromatic_hydrocarbon_3
180.20999999999995,2.7830000000000004,25.78,2,0,0,3,3,0.0,14,0,0,0.49697997034545144,547.2925174892929,-1.96,7.444412301848199,2.7710289600439837,0.9729204896447569,0,0,0,0,2,57.04400000000002,,True,True,True,False,False,L00666,c1cc2ccc3cccnc3c2nc1,None,Polycyclic_aromatic_hydrocarbon_3
493.5720000000002,2.075549999999999,168.67,5,5,12,2,2,0.3333333333333333,36,1,0,0.10007584628843172,1036.3772890761309,-4.659999999999999,25.953680503251476,15.282515709227102,10.084317463067167,0,0,0,0,12,134.9335,,True,False,False,False,False,L00007,[H]/N=C(\NCCC[C@@H](C(=O)N(Cc1ccccc1)Cc2ccccc2)NC(=O)C[N-][N+]#N)/NC(=O)NC,None,Aliphatic_long_chain; Azo_group; imine_1; imine_2; Oxygen-nitrogen_single_bond
209.267,-0.40349999999999914,66.84,4,1,4,1,0,1.0,13,0,0,0.6378928881466795,232.87709722476774,-0.17000000000000007,10.907942322681215,4.898616330019288,5.197679281804256,0,0,1,1,6,48.29160000000003,,True,True,True,False,True,L00046,C1COCCN1CCCS(=O)(=O)O,None,Sulfonic_acid_2
166.176,1.4093999999999993,57.53,2,2,3,1,1,0.2222222222222222,12,0,0,0.7132847077406798,263.6070662599115,-1.51,8.585328884652048,3.7588733548338538,2.6172633656097566,0,0,0,0,3,44.063600000000015,,True,True,True,False,False,L00256,c1cc(ccc1CCC(=O)O)O,None,None
190.15399999999997,1.4911999999999999,67.51,3,1,1,2,2,0.0,14,0,0,0.7392030946871292,553.2957081415926,-2.1,8.496118021753501,2.990702947845806,1.2647844389606624,0,0,0,0,4,49.44330000000001,,True,True,True,False,False,L00192,c1ccc2c(c1)C(=O)C=C(O2)C(=O)O,None,None
